DATAFLOW,LAST UPDATE,freq,unit,landcover,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,LV00,2018,1008,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,LV00,2022,566,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL,2009,15,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL,2015,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL,2018,17,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL,2022,20,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL1,2009,15,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL1,2015,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL1,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL1,2022,16,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL11,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL12,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL13,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL13,2022,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL2,2018,5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL2,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL21,2018,5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL21,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL22,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL23,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL3,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL31,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL32,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL33,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL34,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL4,2018,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL41,2018,0,n,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,NL42,2018,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL,2012,35,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL,2015,34,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL,2018,179,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL,2022,30,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL2,2012,23,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL2,2015,6,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL2,2018,10,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL2,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL21,2018,10,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL21,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL3,2012,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL3,2015,28,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL4,2018,17,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL4,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL42,2018,10,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL42,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL43,2018,7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL6,2018,25,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL6,2022,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL62,2018,17,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL62,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL63,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL63,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL7,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL71,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL8,2018,54,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL8,2022,7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL81,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL81,2022,7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL84,2018,46,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL9,2018,65,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL9,2022,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL92,2018,65,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,PL92,2022,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO,2018,41,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO2,2018,18,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO2,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO21,2018,18,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO21,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO4,2018,22,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,RO42,2018,22,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE,2009,23122,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE,2012,18845,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE,2015,19354,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE,2018,23116,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE,2022,21584,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE1,2009,338,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE1,2012,195,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE1,2015,215,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE1,2018,416,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE1,2022,273,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE11,2018,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE11,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE12,2018,412,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE12,2022,270,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE2,2009,990,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE2,2012,583,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE2,2015,595,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE2,2018,1133,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE2,2022,815,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE21,2018,605,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE21,2022,433,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE22,2018,34,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE22,2022,14,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE23,2018,494,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE23,2022,369,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE3,2009,21794,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE3,2012,18067,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE3,2015,18545,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE3,2018,21567,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE3,2022,20496,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE31,2018,2260,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE31,2022,2447,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE32,2018,5212,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE32,2022,4654,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE33,2018,14095,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,SE33,2022,13395,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UK,2009,4291,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UK,2012,5754,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UK,2015,6737,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UK,2018,5530,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKC,2009,71,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKC,2012,33,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKC,2015,13,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKC,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKC1,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKD,2009,105,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKD,2015,39,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKD,2018,61,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKD1,2018,49,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKD4,2018,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE,2009,35,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE,2012,21,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE,2015,32,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE,2018,92,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE2,2018,69,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKE4,2018,23,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKF,2018,25,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKF1,2018,25,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKG,2009,14,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKG,2012,16,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKG,2015,21,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKG,2018,7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKG2,2018,7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKK,2012,164,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKK,2015,135,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKK,2018,18,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKK3,2018,18,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKL,2009,148,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKL,2012,241,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKL,2015,246,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKL,2018,28,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKL1,2018,28,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM,2009,3059,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM,2012,4773,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM,2015,5608,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM,2018,4979,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM5,2018,30,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM6,2018,4810,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM7,2018,86,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM8,2018,10,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKM9,2018,43,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKN,2009,859,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKN,2012,506,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKN,2015,643,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKN,2018,314,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H12,UKN0,2018,314,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,AT,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,AT1,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,AT11,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE,2012,11,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE,2015,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE,2018,29,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE2,2012,11,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE2,2015,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE2,2018,29,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BE25,2018,29,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG,2015,14,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG,2018,39,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG,2022,37,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG3,2015,14,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG3,2018,20,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG3,2022,21,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG33,2018,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG33,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG34,2018,16,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG34,2022,17,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG4,2018,19,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG4,2022,16,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG41,2018,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG41,2022,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG42,2018,11,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,BG42,2022,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY,2012,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY,2015,13,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY,2018,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY,2022,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY0,2012,8,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY0,2015,13,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY0,2018,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY0,2022,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY00,2018,12,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,CY00,2022,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE,2009,131,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE,2012,182,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE,2015,353,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE,2018,107,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE,2022,219,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE5,2015,25,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE5,2018,5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE5,2022,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE50,2018,5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE50,2022,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE6,2015,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE6,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE60,2022,4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE8,2009,34,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE8,2012,65,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE8,2015,65,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE8,2022,22,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE80,2022,22,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE9,2009,56,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE9,2012,69,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE9,2015,92,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE9,2018,43,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE9,2022,74,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE93,2018,43,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE93,2022,30,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DE94,2022,44,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF,2009,41,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF,2012,47,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF,2015,168,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF,2018,59,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF,2022,111,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF0,2018,59,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DEF0,2022,111,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK,2009,98,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK,2012,225,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK,2015,333,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK,2018,136,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK,2022,211,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK0,2009,98,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK0,2012,225,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK0,2015,333,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK0,2018,136,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK0,2022,211,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK01,2018,14,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK01,2022,26,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK02,2018,32,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK02,2022,43,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK03,2018,41,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK03,2022,78,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK04,2022,30,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK05,2018,49,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,DK05,2022,35,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE,2009,69,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE,2012,55,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE,2015,83,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE,2018,116,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE,2022,136,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE0,2009,69,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE0,2012,55,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE0,2015,83,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE0,2018,116,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE0,2022,136,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,KM2,H20,EE00,2018,116,,
